participant,target,classifier,feature_family,channel_subset,feature_count_request,analysis_tier,available_feature_count,fold,feature_count_resolved,outer_folds,best_parameters,inner_best_balanced_accuracy,selected_feature_names
P30,arousal,logreg,all_eeg,all_channels,8,primary,120,4,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.49347041847041845,"[""eeg_sd__PO8"", ""eeg_se__PO8"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_delta__PO8"", ""eeg_se_theta__PO7""]"
P30,arousal,logreg,all_eeg,all_channels,8,primary,120,5,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.44166666666666665,"[""eeg_mf_hz__Pz"", ""eeg_se_delta__C3"", ""eeg_se_theta__PO7"", ""eeg_bp_alpha__PO8"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__PO8""]"
P30,arousal,svm,all_eeg,all_channels,8,primary,120,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_bp_delta__Fz"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO8"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3""]"
P30,arousal,svm,all_eeg,all_channels,8,primary,120,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5151515151515151,"[""eeg_se_delta__C4"", ""eeg_se_theta__PO7"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO7"", ""eeg_se_alpha__Fz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__Pz""]"
P30,arousal,svm,all_eeg,all_channels,8,primary,120,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_se__Oz"", ""eeg_se__Pz"", ""eeg_mf_hz__Pz"", ""eeg_se_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_se_theta__PO7"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO7""]"
P30,arousal,svm,all_eeg,all_channels,8,primary,120,4,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.516955266955267,"[""eeg_sd__PO8"", ""eeg_se__PO8"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_delta__PO8"", ""eeg_se_theta__PO7""]"
P30,arousal,svm,all_eeg,all_channels,8,primary,120,5,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_mf_hz__Pz"", ""eeg_se_delta__C3"", ""eeg_se_theta__PO7"", ""eeg_bp_alpha__PO8"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__PO8""]"
P30,arousal,gnb,all_eeg,all_channels,8,primary,120,1,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4363275613275614,"[""eeg_bp_delta__Fz"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO8"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3""]"
P30,arousal,gnb,all_eeg,all_channels,8,primary,120,2,8,5,"{""classifier__var_smoothing"": 1e-11}",0.44101731601731603,"[""eeg_se_delta__C4"", ""eeg_se_theta__PO7"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO7"", ""eeg_se_alpha__Fz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__Pz""]"
P30,arousal,gnb,all_eeg,all_channels,8,primary,120,3,8,5,"{""classifier__var_smoothing"": 1e-11}",0.40822510822510827,"[""eeg_se__Oz"", ""eeg_se__Pz"", ""eeg_mf_hz__Pz"", ""eeg_se_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_se_theta__PO7"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO7""]"
P30,arousal,gnb,all_eeg,all_channels,8,primary,120,4,8,5,"{""classifier__var_smoothing"": 1e-11}",0.5211760461760462,"[""eeg_sd__PO8"", ""eeg_se__PO8"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_delta__PO8"", ""eeg_se_theta__PO7""]"
P30,arousal,gnb,all_eeg,all_channels,8,primary,120,5,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4444444444444445,"[""eeg_mf_hz__Pz"", ""eeg_se_delta__C3"", ""eeg_se_theta__PO7"", ""eeg_bp_alpha__PO8"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__PO8""]"
P30,arousal,logreg,all_eeg,all_channels,10,primary,120,1,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.4609307359307359,"[""eeg_hc__Fz"", ""eeg_mf_hz__Oz"", ""eeg_bp_delta__Fz"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO8"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3""]"
P30,arousal,logreg,all_eeg,all_channels,10,primary,120,2,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5122655122655123,"[""eeg_se_delta__C4"", ""eeg_se_theta__C4"", ""eeg_se_theta__PO7"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO7"", ""eeg_se_alpha__Fz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__Pz""]"
P30,arousal,logreg,all_eeg,all_channels,10,primary,120,3,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.3915584415584416,"[""eeg_se__Oz"", ""eeg_se__Pz"", ""eeg_hm__Pz"", ""eeg_mf_hz__Pz"", ""eeg_se_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_se_theta__PO7"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO7"", ""eeg_se_beta__Fz""]"
P30,arousal,logreg,all_eeg,all_channels,10,primary,120,4,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.474963924963925,"[""eeg_sd__PO8"", ""eeg_se__PO8"", ""eeg_se__Pz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_delta__PO8"", ""eeg_se_theta__PO7"", ""eeg_se_gamma__PO7""]"
P30,arousal,logreg,all_eeg,all_channels,10,primary,120,5,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.4583333333333333,"[""eeg_mf_hz__Fz"", ""eeg_mf_hz__Pz"", ""eeg_se_delta__C3"", ""eeg_se_theta__PO7"", ""eeg_bp_alpha__PO8"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_se_gamma__PO8""]"
P30,arousal,svm,all_eeg,all_channels,10,primary,120,1,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5111111111111111,"[""eeg_hc__Fz"", ""eeg_mf_hz__Oz"", ""eeg_bp_delta__Fz"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO8"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3""]"
P30,arousal,svm,all_eeg,all_channels,10,primary,120,2,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5288600288600288,"[""eeg_se_delta__C4"", ""eeg_se_theta__C4"", ""eeg_se_theta__PO7"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO7"", ""eeg_se_alpha__Fz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__Pz""]"
P30,arousal,svm,all_eeg,all_channels,10,primary,120,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_se__Oz"", ""eeg_se__Pz"", ""eeg_hm__Pz"", ""eeg_mf_hz__Pz"", ""eeg_se_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_se_theta__PO7"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO7"", ""eeg_se_beta__Fz""]"
P30,arousal,svm,all_eeg,all_channels,10,primary,120,4,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__PO8"", ""eeg_se__PO8"", ""eeg_se__Pz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_delta__PO8"", ""eeg_se_theta__PO7"", ""eeg_se_gamma__PO7""]"
P30,arousal,svm,all_eeg,all_channels,10,primary,120,5,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_mf_hz__Fz"", ""eeg_mf_hz__Pz"", ""eeg_se_delta__C3"", ""eeg_se_theta__PO7"", ""eeg_bp_alpha__PO8"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_se_gamma__PO8""]"
P30,arousal,gnb,all_eeg,all_channels,10,primary,120,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4613997113997114,"[""eeg_hc__Fz"", ""eeg_mf_hz__Oz"", ""eeg_bp_delta__Fz"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO8"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3""]"
P30,arousal,gnb,all_eeg,all_channels,10,primary,120,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.40140692640692643,"[""eeg_se_delta__C4"", ""eeg_se_theta__C4"", ""eeg_se_theta__PO7"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO7"", ""eeg_se_alpha__Fz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__Pz""]"
P30,arousal,gnb,all_eeg,all_channels,10,primary,120,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.3994949494949495,"[""eeg_se__Oz"", ""eeg_se__Pz"", ""eeg_hm__Pz"", ""eeg_mf_hz__Pz"", ""eeg_se_delta__C3"", ""eeg_se_delta__Cz"", ""eeg_se_theta__PO7"", ""eeg_se_theta__Pz"", ""eeg_bp_alpha__PO7"", ""eeg_se_beta__Fz""]"
P30,arousal,gnb,all_eeg,all_channels,10,primary,120,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5021284271284271,"[""eeg_sd__PO8"", ""eeg_se__PO8"", ""eeg_se__Pz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_delta__PO8"", ""eeg_se_theta__PO7"", ""eeg_se_gamma__PO7""]"
P30,arousal,gnb,all_eeg,all_channels,10,primary,120,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.4611111111111111,"[""eeg_mf_hz__Fz"", ""eeg_mf_hz__Pz"", ""eeg_se_delta__C3"", ""eeg_se_theta__PO7"", ""eeg_bp_alpha__PO8"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_se_gamma__PO8""]"
P30,arousal,logreg,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.47655122655122656,"[""eeg_hc__Fz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3""]"
P30,arousal,logreg,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.517965367965368,"[""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__Pz""]"
P30,arousal,logreg,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.3972943722943723,"[""eeg_sd__PO7"", ""eeg_hm__Pz"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__Pz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8""]"
P30,arousal,logreg,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.5086219336219336,"[""eeg_sd__PO8"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__C4"", ""eeg_se_gamma__PO7""]"
P30,arousal,logreg,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.5361111111111111,"[""eeg_sd__PO8"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_se_gamma__PO8""]"
P30,arousal,svm,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_hc__Fz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3""]"
P30,arousal,svm,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5251803751803752,"[""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__Pz""]"
P30,arousal,svm,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__PO7"", ""eeg_hm__Pz"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__Pz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8""]"
P30,arousal,svm,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5014069264069264,"[""eeg_sd__PO8"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__C4"", ""eeg_se_gamma__PO7""]"
P30,arousal,svm,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__kernel"": ""linear""}",0.5361111111111111,"[""eeg_sd__PO8"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_se_gamma__PO8""]"
P30,arousal,gnb,paper_compact,all_channels,8,secondary,64,1,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4880591630591631,"[""eeg_hc__Fz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3""]"
P30,arousal,gnb,paper_compact,all_channels,8,secondary,64,2,8,5,"{""classifier__var_smoothing"": 1e-11}",0.49884559884559887,"[""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__Pz""]"
P30,arousal,gnb,paper_compact,all_channels,8,secondary,64,3,8,5,"{""classifier__var_smoothing"": 1e-11}",0.3811688311688311,"[""eeg_sd__PO7"", ""eeg_hm__Pz"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__Pz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8""]"
P30,arousal,gnb,paper_compact,all_channels,8,secondary,64,4,8,5,"{""classifier__var_smoothing"": 1e-11}",0.4958513708513708,"[""eeg_sd__PO8"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__C4"", ""eeg_se_gamma__PO7""]"
P30,arousal,gnb,paper_compact,all_channels,8,secondary,64,5,8,5,"{""classifier__var_smoothing"": 1e-11}",0.525,"[""eeg_sd__PO8"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_se_gamma__PO8""]"
P30,arousal,logreg,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.544011544011544,"[""eeg_hc__Fz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__Fz""]"
P30,arousal,logreg,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5076479076479077,"[""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__PO7"", ""eeg_se_gamma__Pz""]"
P30,arousal,logreg,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": null}",0.40894660894660895,"[""eeg_sd__PO7"", ""eeg_sd__Pz"", ""eeg_hm__C3"", ""eeg_hm__Pz"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__Pz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8""]"
P30,arousal,logreg,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": null}",0.48124098124098125,"[""eeg_sd__PO8"", ""eeg_sd__Pz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__C4"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__PO7""]"
P30,arousal,logreg,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__C"": 0.1, ""classifier__class_weight"": ""balanced""}",0.5083333333333333,"[""eeg_sd__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__Fz"", ""eeg_se_gamma__PO8""]"
P30,arousal,svm,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5321067821067821,"[""eeg_hc__Fz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__Fz""]"
P30,arousal,svm,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__gamma"": 0.01, ""classifier__kernel"": ""rbf""}",0.5689033189033189,"[""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__PO7"", ""eeg_se_gamma__Pz""]"
P30,arousal,svm,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__C"": 1, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5,"[""eeg_sd__PO7"", ""eeg_sd__Pz"", ""eeg_hm__C3"", ""eeg_hm__Pz"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__Pz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8""]"
P30,arousal,svm,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": null, ""classifier__gamma"": 0.001, ""classifier__kernel"": ""rbf""}",0.5138888888888888,"[""eeg_sd__PO8"", ""eeg_sd__Pz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__C4"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__PO7""]"
P30,arousal,svm,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__C"": 10, ""classifier__class_weight"": ""balanced"", ""classifier__kernel"": ""linear""}",0.5277777777777778,"[""eeg_sd__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__Fz"", ""eeg_se_gamma__PO8""]"
P30,arousal,gnb,paper_compact,all_channels,10,secondary,64,1,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5598845598845599,"[""eeg_hc__Fz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__Fz""]"
P30,arousal,gnb,paper_compact,all_channels,10,secondary,64,2,10,5,"{""classifier__var_smoothing"": 1e-11}",0.45782828282828286,"[""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_bp_beta__Oz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__C3"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__PO7"", ""eeg_se_gamma__Pz""]"
P30,arousal,gnb,paper_compact,all_channels,10,secondary,64,3,10,5,"{""classifier__var_smoothing"": 1e-11}",0.38600288600288607,"[""eeg_sd__PO7"", ""eeg_sd__Pz"", ""eeg_hm__C3"", ""eeg_hm__Pz"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Oz"", ""eeg_mf_hz__Pz"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8""]"
P30,arousal,gnb,paper_compact,all_channels,10,secondary,64,4,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5197330447330447,"[""eeg_sd__PO8"", ""eeg_sd__Pz"", ""eeg_hm__PO8"", ""eeg_hm__Pz"", ""eeg_hc__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__C4"", ""eeg_se_beta__PO8"", ""eeg_se_gamma__PO7""]"
P30,arousal,gnb,paper_compact,all_channels,10,secondary,64,5,10,5,"{""classifier__var_smoothing"": 1e-11}",0.5111111111111111,"[""eeg_sd__PO8"", ""eeg_hc__Pz"", ""eeg_mf_hz__Fz"", ""eeg_mf_hz__Pz"", ""eeg_bp_beta__PO8"", ""eeg_se_beta__Fz"", ""eeg_se_beta__PO8"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__Fz"", ""eeg_se_gamma__PO8""]"
P30,arousal,logreg,paper_compact,frontal_central,8,secondary,32,1,8,5,"{""classifier__C"": 0.01, ""classifier__class_weight"": ""balanced""}",0.4928932178932179,"[""eeg_sd__C4"", ""eeg_hc__Fz"", ""eeg_mf_hz__Fz"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz""]"
P30,arousal,logreg,paper_compact,frontal_central,8,secondary,32,2,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.42972582972582973,"[""eeg_hm__C3"", ""eeg_mf_hz__C4"", ""eeg_mf_hz__Cz"", ""eeg_se_beta__C3"", ""eeg_se_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Fz""]"
P30,arousal,logreg,paper_compact,frontal_central,8,secondary,32,3,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": null}",0.4117243867243867,"[""eeg_sd__C3"", ""eeg_hm__C3"", ""eeg_hc__C3"", ""eeg_mf_hz__C3"", ""eeg_mf_hz__Fz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C3"", ""eeg_bp_gamma__Cz""]"
P30,arousal,logreg,paper_compact,frontal_central,8,secondary,32,4,8,5,"{""classifier__C"": 1, ""classifier__class_weight"": ""balanced""}",0.4363275613275614,"[""eeg_sd__C3"", ""eeg_mf_hz__Fz"", ""eeg_bp_beta__C3"", ""eeg_bp_beta__C4"", ""eeg_bp_beta__Cz"", ""eeg_se_beta__Fz"", ""eeg_bp_gamma__C4"", ""eeg_bp_gamma__Cz""]"
